,Rank_x,Name,Successful raids,Season,Rank_y,Raid points,Rank,Position,Matches played,Avg raid points,Team
223,179.0,Amit Kumar,3.0,ALL SEASONS,106.0,25.0,216.0,Raider,11.0,0.36,Telugu Titans
224,179.0,Amit Kumar,3.0,ALL SEASONS,126.0,16.0,70.0,All Rounder,6.0,2.67,Puneri Paltan
225,179.0,Amit Kumar,3.0,ALL SEASONS,126.0,16.0,116.0,All Rounder,3.0,1.67,Patna Pirates
226,179.0,Amit Kumar,3.0,ALL SEASONS,126.0,16.0,130.0,Raider,19.0,1.47,Puneri Paltan
227,179.0,Amit Kumar,3.0,ALL SEASONS,126.0,16.0,147.0,Raider,17.0,1.09,Jaipur Pink Panthers
228,179.0,Amit Kumar,3.0,ALL SEASONS,126.0,16.0,216.0,Raider,11.0,0.36,Telugu Titans
229,179.0,Amit Kumar,3.0,ALL SEASONS,140.0,12.0,70.0,All Rounder,6.0,2.67,Puneri Paltan
230,179.0,Amit Kumar,3.0,ALL SEASONS,140.0,12.0,116.0,All Rounder,3.0,1.67,Patna Pirates
231,179.0,Amit Kumar,3.0,ALL SEASONS,140.0,12.0,130.0,Raider,19.0,1.47,Puneri Paltan
232,179.0,Amit Kumar,3.0,ALL SEASONS,140.0,12.0,147.0,Raider,17.0,1.09,Jaipur Pink Panthers
233,179.0,Amit Kumar,3.0,ALL SEASONS,140.0,12.0,216.0,Raider,11.0,0.36,Telugu Titans
234,179.0,Amit Kumar,3.0,ALL SEASONS,175.0,5.0,70.0,All Rounder,6.0,2.67,Puneri Paltan
235,179.0,Amit Kumar,3.0,ALL SEASONS,175.0,5.0,116.0,All Rounder,3.0,1.67,Patna Pirates
236,179.0,Amit Kumar,3.0,ALL SEASONS,175.0,5.0,130.0,Raider,19.0,1.47,Puneri Paltan
237,179.0,Amit Kumar,3.0,ALL SEASONS,175.0,5.0,147.0,Raider,17.0,1.09,Jaipur Pink Panthers
238,179.0,Amit Kumar,3.0,ALL SEASONS,175.0,5.0,216.0,Raider,11.0,0.36,Telugu Titans
239,179.0,Amit Kumar,3.0,ALL SEASONS,192.0,4.0,70.0,All Rounder,6.0,2.67,Puneri Paltan
240,179.0,Amit Kumar,3.0,ALL SEASONS,192.0,4.0,116.0,All Rounder,3.0,1.67,Patna Pirates
241,179.0,Amit Kumar,3.0,ALL SEASONS,192.0,4.0,130.0,Raider,19.0,1.47,Puneri Paltan
242,179.0,Amit Kumar,3.0,ALL SEASONS,192.0,4.0,147.0,Raider,17.0,1.09,Jaipur Pink Panthers
243,179.0,Amit Kumar,3.0,ALL SEASONS,192.0,4.0,216.0,Raider,11.0,0.36,Telugu Titans
244,110.0,Umesh Mhatre,16.0,ALL SEASONS,116.0,19.0,131.0,Raider,13.0,1.46,Puneri Paltan
245,110.0,Manoj Kumar,16.0,ALL SEASONS,106.0,25.0,161.0,"Defender, Left Cover",52.0,0.93,Gujarat Fortunegiants
246,113.0,Surender Nada,15.0,ALL SEASONS,113.0,21.0,195.0,"Defender, Left Corner",71.0,0.54,Haryana Steelers
247,113.0,Armaan,15.0,ALL SEASONS,110.0,22.0,87.0,All Rounder,10.0,2.2,Telugu Titans
248,115.0,Amit Nagar,14.0,ALL SEASONS,124.0,17.0,125.0,Raider,12.0,1.55,Bengal Warriors
249,115.0,Gangadhari Mallesh,14.0,ALL SEASONS,116.0,19.0,177.0,Raider,36.0,0.73,Jaipur Pink Panthers
250,117.0,Ashish Chhokar,13.0,ALL SEASONS,113.0,21.0,112.0,Raider,12.0,1.75,Bengal Warriors
251,117.0,Parmod Narwal,13.0,ALL SEASONS,113.0,21.0,164.0,All Rounder,35.0,0.84,Haryana Steelers
252,117.0,Banty,13.0,ALL SEASONS,120.0,18.0,110.0,Raider,11.0,1.8,Bengaluru Bulls
253,120.0,Sushil Gulia,12.0,ALL SEASONS,116.0,19.0,69.0,Raider,7.0,2.71,Jaipur Pink Panthers
254,120.0,Suresh Kumar,12.0,ALL SEASONS,110.0,22.0,96.0,Raider,11.0,2.0,Puneri Paltan
255,122.0,D. Pradap,11.0,ALL SEASONS,120.0,18.0,168.0,All Rounder,29.0,0.78,Tamil Thalaivas
256,122.0,M. Thivakaran,11.0,ALL SEASONS,131.0,14.0,124.0,Raider,9.0,1.56,Tamil Thalaivas
257,122.0,Sachin Vittala,11.0,ALL SEASONS,131.0,14.0,96.0,"Defender, Left Corner",26.0,2.0,Gujarat Fortunegiants
258,122.0,Shyam Kumar Sah,11.0,ALL SEASONS,124.0,17.0,148.0,"Defender, Left Cover",27.0,1.0,Bengal Warriors
259,122.0,Nilesh Shinde,11.0,ALL SEASONS,120.0,18.0,207.0,"Defender, Right Corner",69.0,0.47,Dabang Delhi Kc
260,127.0,Kalimuthu Balamahendran,10.0,ALL SEASONS,120.0,18.0,139.0,"Defender, Left Corner",23.0,1.2,Telugu Titans
261,127.0,Tae Deok Eom,10.0,ALL SEASONS,131.0,14.0,148.0,All Rounder,35.0,1.0,Patna Pirates
262,127.0,Waleed Al Hasani,10.0,ALL SEASONS,131.0,14.0,81.0,Raider,6.0,2.33,Puneri Paltan
263,127.0,Isac Antony,10.0,ALL SEASONS,145.0,11.0,123.0,Raider,9.0,1.57,Telugu Titans
264,127.0,Anand,10.0,ALL SEASONS,131.0,14.0,112.0,Raider,8.0,1.75,Tamil Thalaivas
265,133.0,Sanjay Kumar,9.0,ALL SEASONS,127.0,15.0,89.0,All Rounder,8.0,2.14,Patna Pirates
266,133.0,Mohammad Maghshoudulu,9.0,ALL SEASONS,131.0,14.0,162.0,All Rounder,18.0,0.88,Patna Pirates
267,133.0,Anil Shriram Nimbolkar,9.0,ALL SEASONS,127.0,15.0,73.0,Raider,6.0,2.5,Dabang Delhi Kc
268,133.0,Preetam Chhillar,9.0,ALL SEASONS,127.0,15.0,209.0,All Rounder,58.0,0.44,Bengaluru Bulls
269,138.0,Ravinder Pahal,8.0,ALL SEASONS,131.0,14.0,195.0,"Defender, Right Corner",109.0,0.54,Dabang Delhi Kc
270,138.0,Hadi Oshtorak,8.0,ALL SEASONS,127.0,15.0,178.0,All Rounder,69.0,0.71,Patna Pirates
271,138.0,Simon Kibura,8.0,ALL SEASONS,152.0,9.0,137.0,Raider,9.0,1.29,Bengal Warriors
272,138.0,Sushant Sail,8.0,ALL SEASONS,140.0,12.0,135.0,Raider,9.0,1.33,Puneri Paltan
273,138.0,Victor Onyango Obiero,8.0,ALL SEASONS,140.0,12.0,96.0,All Rounder,6.0,2.0,Tamil Thalaivas
274,138.0,Shubham Ashok Palkar,8.0,ALL SEASONS,152.0,9.0,169.0,Raider,12.0,0.75,Gujarat Fortunegiants
275,144.0,PO Surjeet Singh,7.0,ALL SEASONS,152.0,9.0,235.0,"Defender, Right Cover",92.0,0.17,Puneri Paltan
276,144.0,Virender Wazir Singh,7.0,ALL SEASONS,131.0,14.0,96.0,Raider,7.0,2.0,Bengal Warriors
277,144.0,Elangeshwaran R,7.0,ALL SEASONS,140.0,12.0,77.0,All Rounder,5.0,2.4,Telugu Titans
278,144.0,Anand Surendra Tomar,7.0,ALL SEASONS,159.0,8.0,120.0,Raider,5.0,1.6,Haryana Steelers
279,144.0,C Manoj Kumar,7.0,ALL SEASONS,148.0,10.0,145.0,"Defender, Left Cover",12.0,1.11,Telugu Titans
280,144.0,Kamal Singh,7.0,ALL SEASONS,139.0,13.0,119.0,Raider,11.0,1.63,Telugu Titans
281,144.0,Sachin Narwal,7.0,ALL SEASONS,145.0,11.0,148.0,All Rounder,12.0,1.0,Jaipur Pink Panthers
282,144.0,Balbir Singh,7.0,ALL SEASONS,148.0,10.0,148.0,All Rounder,10.0,1.0,Jaipur Pink Panthers
283,144.0,Jasmer Singh Gulia,7.0,ALL SEASONS,164.0,7.0,199.0,All Rounder,52.0,0.5,Bengaluru Bulls
284,144.0,Sandeep Kandola,7.0,ALL SEASONS,145.0,11.0,132.0,"Defender, Left Corner",16.0,1.38,Telugu Titans
285,144.0,Deepak Kumar Rathee,7.0,ALL SEASONS,152.0,9.0,191.0,All Rounder,20.0,0.56,Haryana Steelers
286,144.0,Kedar Lal,7.0,ALL SEASONS,140.0,12.0,139.0,Raider,10.0,1.2,Bengal Warriors
287,156.0,Bhanu Pratap Tomar,6.0,ALL SEASONS,152.0,9.0,129.0,Raider,6.0,1.5,Up Yoddha
288,156.0,Anil Kashinath Patil,6.0,ALL SEASONS,159.0,8.0,120.0,All Rounder,5.0,1.6,Jaipur Pink Panthers
289,156.0,Mayur Shivtarkar,6.0,ALL SEASONS,152.0,9.0,197.0,All Rounder,30.0,0.53,Bengal Warriors
290,159.0,Parvesh,5.0,ALL SEASONS,164.0,7.0,142.0,Raider,6.0,1.17,Puneri Paltan
291,159.0,Mahesh Maruti Magdum,5.0,ALL SEASONS,164.0,7.0,81.0,All Rounder,4.0,2.33,Bengaluru Bulls
292,159.0,Emad Sedaghatnia,5.0,ALL SEASONS,159.0,8.0,37.0,Raider,2.0,4.0,Puneri Paltan
293,159.0,Ankit Beniwal,5.0,ALL SEASONS,164.0,7.0,148.0,Raider,7.0,1.0,Telugu Titans
294,159.0,Harmanjit Singh,5.0,ALL SEASONS,175.0,5.0,138.0,Raider,4.0,1.25,Gujarat Fortunegiants
295,159.0,Ravi V.,5.0,ALL SEASONS,159.0,8.0,37.0,Raider,2.0,4.0,Puneri Paltan
296,159.0,Sachin Khambe,5.0,ALL SEASONS,175.0,5.0,191.0,"Defender, Left Corner",22.0,0.56,Puneri Paltan
297,166.0,Rupesh Tomar,4.0,ALL SEASONS,175.0,5.0,178.0,All Rounder,15.0,0.71,Dabang Delhi Kc
298,166.0,Dadaso Balaso Awad,4.0,ALL SEASONS,175.0,5.0,191.0,All Rounder,12.0,0.56,Dabang Delhi Kc
299,166.0,Vijay Malik,4.0,ALL SEASONS,175.0,5.0,178.0,Raider,7.0,0.71,Patna Pirates
300,166.0,Amit Hooda,4.0,ALL SEASONS,148.0,10.0,215.0,"Defender, Right Corner",86.0,0.37,Jaipur Pink Panthers
301,166.0,D. Gopu,4.0,ALL SEASONS,192.0,4.0,213.0,"Defender, Right And Left Corner",34.0,0.4,Tamil Thalaivas
302,166.0,Mohit Sehrawat,4.0,ALL SEASONS,175.0,5.0,212.0,"Defender, Right Cover",13.0,0.42,Bengaluru Bulls
303,166.0,Ankush,4.0,ALL SEASONS,170.0,6.0,96.0,Raider,3.0,2.0,Up Yoddha
304,166.0,Rahul Choudhary,4.0,ALL SEASONS,175.0,5.0,148.0,Raider,5.0,1.0,Jaipur Pink Panthers
305,166.0,Sunil Siddhgavali,4.0,ALL SEASONS,175.0,5.0,199.0,Defender,42.0,0.5,Jaipur Pink Panthers
306,166.0,Mohan Raman G,4.0,ALL SEASONS,159.0,8.0,96.0,Raider,4.0,2.0,U Mumba
307,166.0,Sandeep,4.0,ALL SEASONS,164.0,7.0,81.0,All Rounder,6.0,2.33,Puneri Paltan
308,166.0,Vikash Kumar,4.0,ALL SEASONS,170.0,6.0,148.0,Raider,6.0,1.0,U Mumba
309,166.0,Jawahar Dagar,4.0,ALL SEASONS,152.0,9.0,197.0,Defender,46.0,0.53,Patna Pirates
310,179.0,Sunil Kumar,3.0,ALL SEASONS,205.0,3.0,245.0,Defender,68.0,0.08,Gujarat Fortunegiants
311,179.0,Rohit,3.0,ALL SEASONS,192.0,4.0,,,,,
312,179.0,Sidharth,3.0,ALL SEASONS,192.0,4.0,216.0,All Rounder,21.0,0.36,Dabang Delhi Kc
313,179.0,Bhuvneshwar Gaur,3.0,ALL SEASONS,170.0,6.0,148.0,Raider,6.0,1.0,Haryana Steelers
314,179.0,Anand V,3.0,ALL SEASONS,205.0,3.0,148.0,Raider,3.0,1.0,Bengaluru Bulls
315,179.0,Ashish,3.0,ALL SEASONS,175.0,5.0,178.0,Raider,7.0,0.71,Patna Pirates
316,179.0,Purna Singh,3.0,ALL SEASONS,192.0,4.0,166.0,Raider,6.0,0.8,Patna Pirates
317,179.0,Girish Maruti Ernak,3.0,ALL SEASONS,148.0,10.0,230.0,"Defender, Left Corner",104.0,0.24,Puneri Paltan
318,179.0,Joginder Singh Narwal,3.0,ALL SEASONS,192.0,4.0,166.0,"Defender, Left Corner",80.0,0.8,Dabang Delhi Kc
319,179.0,Amit Kumar Tomar,3.0,ALL SEASONS,170.0,6.0,184.0,Raider,9.0,0.67,Dabang Delhi Kc
320,179.0,Gnanasekaran M,3.0,ALL SEASONS,175.0,5.0,148.0,"Defender, Right Corner",8.0,1.0,Dabang Delhi Kc
321,179.0,Hadi Tajik,3.0,ALL SEASONS,175.0,5.0,208.0,"Defender, Right Corner",28.0,0.45,Puneri Paltan
322,179.0,Dovlet Boshimov,3.0,ALL SEASONS,192.0,4.0,,,,,
323,179.0,Ehsan Zamani Fard,3.0,ALL SEASONS,192.0,4.0,199.0,"Defender, Left Corner",8.0,0.5,Dabang Delhi Kc
324,179.0,Wajid Ali,3.0,ALL SEASONS,192.0,4.0,,,,,
325,179.0,Mohit Chhillar,3.0,ALL SEASONS,164.0,7.0,225.0,"Defender, Right Corner",109.0,0.28,Tamil Thalaivas
326,179.0,Ram Kumar Sah,3.0,ALL SEASONS,205.0,3.0,169.0,"Defender, Left Cover",11.0,0.75,Dabang Delhi Kc
327,198.0,Punit Kumar Teotia,2.0,ALL SEASONS,205.0,3.0,169.0,Raider,4.0,0.75,Dabang Delhi Kc
328,198.0,Md. Aruduzzaman Munshi,2.0,ALL SEASONS,224.0,2.0,,,,,
329,198.0,Sinotharan Kanesharajah,2.0,ALL SEASONS,175.0,5.0,116.0,Raider,3.0,1.67,Bengaluru Bulls
330,198.0,Seong Ryeol Kim,2.0,ALL SEASONS,205.0,3.0,169.0,Defender,15.0,0.75,Gujarat Fortunegiants
331,198.0,Mandeep Kumar,2.0,ALL SEASONS,175.0,5.0,148.0,Raider,7.0,1.0,Patna Pirates
332,198.0,Anil Kumar,2.0,ALL SEASONS,205.0,3.0,219.0,"Defender, Left Corner",19.0,0.33,Dabang Delhi Kc
333,198.0,Anil Kumar,2.0,ALL SEASONS,205.0,3.0,239.0,"Defender, Left Cover",54.0,0.16,Dabang Delhi Kc
334,198.0,Anil Kumar,2.0,ALL SEASONS,250.0,1.0,219.0,"Defender, Left Corner",19.0,0.33,Dabang Delhi Kc
335,198.0,Anil Kumar,2.0,ALL SEASONS,250.0,1.0,239.0,"Defender, Left Cover",54.0,0.16,Dabang Delhi Kc
336,198.0,Anil Kumar,2.0,ALL SEASONS,250.0,1.0,219.0,"Defender, Left Corner",19.0,0.33,Dabang Delhi Kc
337,198.0,Anil Kumar,2.0,ALL SEASONS,250.0,1.0,239.0,"Defender, Left Cover",54.0,0.16,Dabang Delhi Kc
338,225.0,Anil Kumar,1.0,ALL SEASONS,205.0,3.0,219.0,"Defender, Left Corner",19.0,0.33,Dabang Delhi Kc
339,225.0,Anil Kumar,1.0,ALL SEASONS,205.0,3.0,239.0,"Defender, Left Cover",54.0,0.16,Dabang Delhi Kc
340,225.0,Anil Kumar,1.0,ALL SEASONS,250.0,1.0,219.0,"Defender, Left Corner",19.0,0.33,Dabang Delhi Kc
341,225.0,Anil Kumar,1.0,ALL SEASONS,250.0,1.0,239.0,"Defender, Left Cover",54.0,0.16,Dabang Delhi Kc
342,225.0,Anil Kumar,1.0,ALL SEASONS,250.0,1.0,219.0,"Defender, Left Corner",19.0,0.33,Dabang Delhi Kc
343,225.0,Anil Kumar,1.0,ALL SEASONS,250.0,1.0,239.0,"Defender, Left Cover",54.0,0.16,Dabang Delhi Kc
344,198.0,David Shilisia J Mosambayi,2.0,ALL SEASONS,170.0,6.0,163.0,Raider,7.0,0.86,Jaipur Pink Panthers
345,198.0,Fazel Atrachali,2.0,ALL SEASONS,192.0,4.0,240.0,"Defender, Left Corner",98.0,0.14,U Mumba
346,198.0,Sandeep Tomar,2.0,ALL SEASONS,224.0,2.0,184.0,Raider,3.0,0.67,Dabang Delhi Kc
347,198.0,Vinoth Paulyas,2.0,ALL SEASONS,224.0,2.0,199.0,Raider,4.0,0.5,Patna Pirates
348,198.0,C. Arun,2.0,ALL SEASONS,192.0,4.0,233.0,"Defender, Left Cover",87.0,0.2,Telugu Titans
349,198.0,Sunil,2.0,ALL SEASONS,192.0,4.0,216.0,"Defender, Left Corner",63.0,0.36,Tamil Thalaivas
350,198.0,Samarjeet Singh,2.0,ALL SEASONS,205.0,3.0,226.0,All Rounder,22.0,0.27,Jaipur Pink Panthers
351,198.0,Aman Kadian,2.0,ALL SEASONS,205.0,3.0,169.0,Raider,4.0,0.75,Dabang Delhi Kc
352,198.0,Palle Mallikarjun,2.0,ALL SEASONS,224.0,2.0,184.0,Raider,3.0,0.67,Telugu Titans
353,198.0,Yashwant Bishnoi,2.0,ALL SEASONS,224.0,2.0,184.0,Raider,3.0,0.67,Tamil Thalaivas
354,198.0,Mithin Kumar,2.0,ALL SEASONS,205.0,3.0,148.0,Raider,3.0,1.0,Bengal Warriors
355,198.0,Lalit Chaudhary,2.0,ALL SEASONS,175.0,5.0,178.0,Raider,7.0,0.71,Gujarat Fortunegiants
356,198.0,Md. Masud Karim,2.0,ALL SEASONS,205.0,3.0,,,,,
357,198.0,Arun Kumar HN,2.0,ALL SEASONS,205.0,3.0,169.0,Raider,4.0,0.75,Haryana Steelers
358,198.0,Gaurav Kumar,2.0,ALL SEASONS,224.0,2.0,184.0,Raider,3.0,0.67,U Mumba
359,198.0,Dharmender,2.0,ALL SEASONS,175.0,5.0,116.0,Raider,4.0,1.67,Gujarat Fortunegiants
360,198.0,Vimal Raj V,2.0,ALL SEASONS,224.0,2.0,199.0,All Rounder,5.0,0.5,Tamil Thalaivas
361,198.0,Sanoj Kumar,2.0,ALL SEASONS,224.0,2.0,,,,,
362,198.0,Rinku Narwal,2.0,ALL SEASONS,224.0,2.0,235.0,Defender,48.0,0.17,Bengal Warriors
363,198.0,Vishal,2.0,ALL SEASONS,205.0,3.0,219.0,All Rounder,25.0,0.33,Jaipur Pink Panthers
364,198.0,Lokesh Kaushik,2.0,ALL SEASONS,224.0,2.0,219.0,Raider,7.0,0.33,Jaipur Pink Panthers
365,225.0,Prateek,1.0,ALL SEASONS,205.0,3.0,189.0,All Rounder,6.0,0.6,Haryana Steelers
366,225.0,Yong Joo Ok,1.0,ALL SEASONS,250.0,1.0,,,,,
367,225.0,Sagar B Krishna,1.0,ALL SEASONS,250.0,1.0,242.0,All Rounder,60.0,0.09,Puneri Paltan
368,225.0,Vishal Bhardwaj,1.0,ALL SEASONS,250.0,1.0,249.0,Defender,59.0,0.04,Telugu Titans
369,225.0,Parvesh Attri,1.0,ALL SEASONS,250.0,1.0,,,,,
370,225.0,Nirbhay Narwal,1.0,ALL SEASONS,250.0,1.0,,,,,
371,225.0,Parveen Narwal,1.0,ALL SEASONS,250.0,1.0,,,,,
372,225.0,Nitin Kumar,1.0,ALL SEASONS,250.0,1.0,,,,,
373,225.0,Vikrant,1.0,ALL SEASONS,205.0,3.0,,,,,
374,225.0,Vijay Kumar,1.0,ALL SEASONS,205.0,3.0,210.0,"Defender, Right Corner",21.0,0.43,Bengaluru Bulls
375,225.0,Mahender Singh,1.0,ALL SEASONS,250.0,1.0,248.0,"Defender, Left Cover",62.0,0.06,Bengaluru Bulls
376,225.0,Gulveer Singh,1.0,ALL SEASONS,205.0,3.0,169.0,Raider,4.0,0.75,Up Yoddha
377,225.0,Bhavani Rajput,1.0,ALL SEASONS,205.0,3.0,169.0,Raider,4.0,0.75,Tamil Thalaivas
378,225.0,Surinder Singh,1.0,ALL SEASONS,192.0,4.0,213.0,Defender,63.0,0.4,U Mumba
379,225.0,Vishav Chaudhary,1.0,ALL SEASONS,224.0,2.0,148.0,"Defender, Left Cover",2.0,1.0,Up Yoddha
380,225.0,Anuj Kumar,1.0,ALL SEASONS,250.0,1.0,,,,,
381,225.0,Ajay,1.0,ALL SEASONS,224.0,2.0,,,,,
382,225.0,Sumit,1.0,ALL SEASONS,224.0,2.0,199.0,"Defender, Left Corner",18.0,0.5,Up Yoddha
383,225.0,Parveen,1.0,ALL SEASONS,205.0,3.0,199.0,"Defender, Left Cover",25.0,0.5,Haryana Steelers
384,225.0,Adarsh T,1.0,ALL SEASONS,224.0,2.0,,,,,
385,225.0,Amit,1.0,ALL SEASONS,224.0,2.0,219.0,"Defender, Left Cover",32.0,0.33,Up Yoddha
386,225.0,Ajinkya Rohidas Kapre,1.0,ALL SEASONS,250.0,1.0,,,,,
387,225.0,Balram,1.0,ALL SEASONS,224.0,2.0,,,,,
388,225.0,Saurabh Nandal,1.0,ALL SEASONS,250.0,1.0,,,,,
389,225.0,Himanshu,1.0,ALL SEASONS,224.0,2.0,,,,,
390,225.0,Shubham Shinde,1.0,ALL SEASONS,250.0,1.0,246.0,"Defender, Right Corner",23.0,0.07,Puneri Paltan
391,225.0,Hemant Chauhan,1.0,ALL SEASONS,250.0,1.0,199.0,All Rounder,3.0,0.5,Tamil Thalaivas
392,225.0,Chand Singh,1.0,ALL SEASONS,250.0,1.0,,,,,
393,225.0,Vikas Chhillar,1.0,ALL SEASONS,250.0,1.0,,,,,
394,225.0,Gurchet Singh,1.0,ALL SEASONS,250.0,1.0,227.0,NaN,4.0,0.25,Bengaluru Bulls
395,225.0,Rakesh Singh Kumar,1.0,ALL SEASONS,250.0,1.0,246.0,"Defender, Left Cover",49.0,0.07,Haryana Steelers
396,225.0,Kazuhiro Takano,1.0,ALL SEASONS,250.0,1.0,,,,,
397,225.0,Parveen M. Jangra,1.0,ALL SEASONS,250.0,1.0,227.0,"Defender, Left Cover",6.0,0.25,Bengal Warriors
398,225.0,Inderpal Bishnoi,1.0,ALL SEASONS,250.0,1.0,,,,,
399,225.0,Ravit Kumar,1.0,ALL SEASONS,250.0,1.0,,,,,
400,225.0,Hyunil Park,1.0,ALL SEASONS,224.0,2.0,,,,,
401,225.0,Krushna Madane,1.0,ALL SEASONS,250.0,1.0,240.0,Defender,16.0,0.14,Telugu Titans
402,225.0,Jay Bahadur Bohara,1.0,ALL SEASONS,224.0,2.0,,,,,
403,225.0,Jeeva Kumar,1.0,ALL SEASONS,250.0,1.0,,,,,
404,225.0,Gurpreet Singh,1.0,ALL SEASONS,224.0,2.0,,,,,
405,225.0,Amit Singh Chhillar,1.0,ALL SEASONS,250.0,1.0,235.0,"Defender, Left Corner",35.0,0.17,Telugu Titans
406,225.0,Takamitsu Kono,1.0,ALL SEASONS,250.0,1.0,,,,,
407,225.0,Dong Ju Hong,1.0,ALL SEASONS,224.0,2.0,219.0,All Rounder,9.0,0.33,U Mumba
408,225.0,Prashant Chavan,1.0,ALL SEASONS,250.0,1.0,242.0,"Defender, Right Corner",41.0,0.09,Dabang Delhi Kc
409,225.0,Somvir Shekhar,1.0,ALL SEASONS,250.0,1.0,,,,,
410,225.0,Sunil Hanumanthappa,1.0,ALL SEASONS,224.0,2.0,,,,,
411,225.0,Santhosh B.S,1.0,ALL SEASONS,205.0,3.0,210.0,"Defender, Left Corner",9.0,0.43,Up Yoddha
412,225.0,Rohit Rana,1.0,ALL SEASONS,224.0,2.0,231.0,"Defender, Left Cover",82.0,0.22,U Mumba
413,1.0,Naveen Kumar,213.0,SEASON 7,1.0,256.0,1.0,Raider,20.0,12.8,Dabang Delhi Kc
414,2.0,Pardeep Narwal,190.0,SEASON 7,2.0,243.0,2.0,Raider,19.0,12.79,Patna Pirates
415,3.0,Pawan Kumar Sehrawat,187.0,SEASON 7,3.0,242.0,3.0,Raider,19.0,12.74,Bengaluru Bulls
416,4.0,Maninder Singh,171.0,SEASON 7,4.0,205.0,4.0,Raider,20.0,10.25,Bengal Warriors
417,5.0,Siddharth Sirish Desai,143.0,SEASON 7,5.0,174.0,5.0,Raider,18.0,9.67,Telugu Titans
418,6.0,Vikash Kandola,119.0,SEASON 7,6.0,153.0,6.0,Raider,16.0,9.56,Haryana Steelers
419,7.0,Deepak Niwas Hooda,113.0,SEASON 7,7.0,146.0,7.0,All Rounder,20.0,7.3,Jaipur Pink Panthers
420,8.0,Abhishek Singh,103.0,SEASON 7,8.0,118.0,8.0,Raider,17.0,6.94,U Mumba
421,9.0,Rahul Chaudhari,97.0,SEASON 7,8.0,118.0,12.0,Raider,20.0,5.9,Tamil Thalaivas
422,10.0,Rohit Gulia,95.0,SEASON 7,8.0,118.0,12.0,All Rounder,20.0,5.9,Gujarat Fortunegiants
423,11.0,V. Ajith Kumar,89.0,SEASON 7,13.0,107.0,10.0,Raider,17.0,6.69,Tamil Thalaivas
424,12.0,Manjeet,86.0,SEASON 7,15.0,104.0,17.0,Raider,20.0,5.2,Puneri Paltan
425,13.0,Pankaj Mohite,84.0,SEASON 7,12.0,110.0,9.0,Raider,16.0,6.88,Puneri Paltan
426,14.0,Shrikant Jadhav,83.0,SEASON 7,11.0,114.0,11.0,Raider,18.0,6.33,Up Yoddha
427,15.0,Chandran Ranjit,81.0,SEASON 7,14.0,106.0,15.0,Raider,19.0,5.58,Dabang Delhi Kc
428,16.0,K. Prapanjan,71.0,SEASON 7,16.0,99.0,14.0,Raider,18.0,5.82,Bengal Warriors
429,17.0,Rohit Kumar,69.0,SEASON 7,18.0,88.0,18.0,Raider,17.0,5.18,Bengaluru Bulls
430,18.0,Vinay,66.0,SEASON 7,17.0,92.0,19.0,Raider,19.0,4.84,Haryana Steelers
431,19.0,Sachin Tanwar,65.0,SEASON 7,19.0,84.0,16.0,Raider,16.0,5.25,Gujarat Fortunegiants
432,20.0,Mohammad Esmaeil Nabibakhsh,60.0,SEASON 7,21.0,75.0,31.0,All Rounder,20.0,3.75,Bengal Warriors
433,21.0,Arjun Deshwal,57.0,SEASON 7,20.0,76.0,20.0,Raider,16.0,4.75,U Mumba
434,22.0,Nitin Tomar,49.0,SEASON 7,26.0,54.0,21.0,Raider,13.0,4.5,Puneri Paltan
435,23.0,Ajay Thakur,47.0,SEASON 7,22.0,58.0,22.0,Raider,13.0,4.46,Tamil Thalaivas
436,24.0,Prashanth Kumar Rai,45.0,SEASON 7,22.0,58.0,22.0,Raider,13.0,4.46,Haryana Steelers
437,25.0,Deepak Narwal,44.0,SEASON 7,25.0,55.0,36.0,Raider,17.0,3.24,Jaipur Pink Panthers
438,26.0,Naveen,43.0,SEASON 7,24.0,56.0,27.0,Raider,14.0,4.0,Haryana Steelers
439,27.0,Sonu Jaglan,42.0,SEASON 7,29.0,52.0,33.0,Raider,15.0,3.47,Gujarat Fortunegiants
440,28.0,Surender Gill,41.0,SEASON 7,26.0,54.0,32.0,Raider,15.0,3.6,Up Yoddha
441,29.0,Nilesh Salunke,40.0,SEASON 7,28.0,53.0,37.0,Raider,17.0,3.12,Jaipur Pink Panthers
442,30.0,Monu Goyat,38.0,SEASON 7,35.0,43.0,24.0,Raider,10.0,4.3,Up Yoddha
443,31.0,Jang Kun Lee,37.0,SEASON 7,31.0,49.0,30.0,Raider,13.0,3.77,Patna Pirates
444,32.0,Athul MS,36.0,SEASON 7,30.0,51.0,34.0,Raider,15.0,3.4,U Mumba
445,33.0,More GB,35.0,SEASON 7,35.0,43.0,43.0,Raider,17.0,2.53,Gujarat Fortunegiants
446,33.0,Rishank Devadiga,35.0,SEASON 7,32.0,46.0,35.0,Raider,14.0,3.29,Up Yoddha
447,33.0,Suraj Desai,35.0,SEASON 7,33.0,44.0,27.0,Raider,12.0,4.0,Telugu Titans
448,36.0,Rohit Baliyan,31.0,SEASON 7,33.0,44.0,40.0,Raider,16.0,2.75,U Mumba
449,36.0,Rajnish,31.0,SEASON 7,35.0,43.0,24.0,Raider,10.0,4.3,Telugu Titans
450,36.0,Vijay,31.0,SEASON 7,38.0,40.0,49.0,All Rounder,19.0,2.22,Dabang Delhi Kc
